run_id,model,feature_index,importance
20260226_094437,RandomForest,945,1.846821838179326e-06
20260226_094437,RandomForest,947,4.2306899167926556e-05
20260226_094437,RandomForest,948,9.122738726513302e-06
20260226_094437,RandomForest,949,1.0992045420686944e-05
20260226_094437,RandomForest,950,2.4983838857214865e-06
20260226_094437,RandomForest,954,3.894945157536111e-06
20260226_094437,RandomForest,955,4.554906326099646e-09
20260226_094437,RandomForest,964,5.8806668512748237e-08
20260226_094437,RandomForest,974,5.117132648365322e-08
20260226_094437,RandomForest,978,3.653060302927962e-06
20260226_094437,RandomForest,979,6.9474336867773986e-06
20260226_094437,RandomForest,980,1.3140829426747497e-05
20260226_094437,RandomForest,981,1.2287133334338204e-05
20260226_094437,RandomForest,985,1.221847097766629e-05
20260226_094437,RandomForest,986,1.5220413015951212e-05
20260226_094437,RandomForest,988,2.21994986075979e-06
20260226_094437,RandomForest,991,4.618348558533824e-06
20260226_094437,RandomForest,992,4.237257396753008e-05
20260226_094437,RandomForest,993,2.9253725704532505e-06
20260226_094437,RandomForest,994,3.100644066786288e-08
20260226_094437,RandomForest,997,2.4200445802283864e-06
20260226_094437,RandomForest,998,3.476228713051359e-07
20260226_094437,RandomForest,1000,1.6267783803641468e-06
20260226_094437,RandomForest,1006,6.010675975476637e-10
20260226_094437,RandomForest,1012,3.784501945258107e-07
20260226_094437,RandomForest,1013,6.142286443343861e-06
20260226_094437,RandomForest,1014,3.2915609062191787e-05
20260226_094437,RandomForest,1018,2.746023367037053e-07
20260226_094437,RandomForest,1019,6.768617487334708e-07
20260226_094437,RandomForest,1023,1.487466161777606e-05
20260226_094437,RandomForest,1026,8.0395936791724e-06
20260226_094437,RandomForest,1029,2.3812608664568664e-07
20260226_094437,RandomForest,1042,2.8498369744445897e-10
20260226_094437,RandomForest,1048,6.867996366236181e-06
20260226_094437,RandomForest,1055,4.538641152385121e-09
20260226_094437,RandomForest,1058,1.5756524490204454e-10
