run_id,model,actual_label_index,pred_label_index,count
20260226_094437,OvR_LinearSVC,6.0,0.0,47.0
20260226_094437,OvR_LinearSVC,6.0,1.0,7.0
20260226_094437,OvR_LinearSVC,6.0,2.0,9.0
20260226_094437,OvR_LinearSVC,6.0,3.0,6.0
20260226_094437,OvR_LinearSVC,6.0,4.0,0.0
20260226_094437,OvR_LinearSVC,6.0,5.0,2.0
20260226_094437,OvR_LinearSVC,6.0,6.0,2.0
20260226_094437,OvR_LinearSVC,6.0,7.0,0.0
20260226_094437,OvR_LinearSVC,6.0,8.0,0.0
20260226_094437,OvR_LinearSVC,6.0,9.0,0.0
20260226_094437,OvR_LinearSVC,6.0,10.0,0.0
20260226_094437,OvR_LinearSVC,6.0,11.0,0.0
20260226_094437,OvR_LinearSVC,6.0,12.0,0.0
20260226_094437,OvR_LinearSVC,6.0,13.0,0.0
20260226_094437,OvR_LinearSVC,7.0,0.0,0.0
20260226_094437,OvR_LinearSVC,7.0,1.0,0.0
20260226_094437,OvR_LinearSVC,7.0,2.0,0.0
20260226_094437,OvR_LinearSVC,7.0,3.0,0.0
20260226_094437,OvR_LinearSVC,7.0,4.0,0.0
20260226_094437,OvR_LinearSVC,7.0,5.0,0.0
20260226_094437,OvR_LinearSVC,7.0,6.0,0.0
20260226_094437,OvR_LinearSVC,7.0,7.0,56.0
20260226_094437,OvR_LinearSVC,7.0,8.0,0.0
20260226_094437,OvR_LinearSVC,7.0,9.0,0.0
20260226_094437,OvR_LinearSVC,7.0,10.0,0.0
20260226_094437,OvR_LinearSVC,7.0,11.0,0.0
20260226_094437,OvR_LinearSVC,7.0,12.0,0.0
20260226_094437,OvR_LinearSVC,7.0,13.0,0.0
20260226_094437,OvR_LinearSVC,8.0,0.0,6.0
20260226_094437,OvR_LinearSVC,8.0,1.0,0.0
20260226_094437,OvR_LinearSVC,8.0,2.0,0.0
20260226_094437,OvR_LinearSVC,8.0,3.0,0.0
20260226_094437,OvR_LinearSVC,8.0,4.0,0.0
20260226_094437,OvR_LinearSVC,8.0,5.0,0.0
20260226_094437,OvR_LinearSVC,8.0,6.0,0.0
20260226_094437,OvR_LinearSVC,8.0,7.0,0.0
20260226_094437,OvR_LinearSVC,8.0,8.0,46.0
20260226_094437,OvR_LinearSVC,8.0,9.0,0.0
20260226_094437,OvR_LinearSVC,8.0,10.0,0.0
20260226_094437,OvR_LinearSVC,8.0,11.0,0.0
20260226_094437,OvR_LinearSVC,8.0,12.0,0.0
20260226_094437,OvR_LinearSVC,8.0,13.0,0.0
20260226_094437,OvR_LinearSVC,9.0,0.0,0.0
20260226_094437,OvR_LinearSVC,9.0,1.0,0.0
20260226_094437,OvR_LinearSVC,9.0,2.0,0.0
20260226_094437,OvR_LinearSVC,9.0,3.0,0.0
20260226_094437,OvR_LinearSVC,9.0,4.0,0.0
20260226_094437,OvR_LinearSVC,9.0,5.0,0.0
20260226_094437,OvR_LinearSVC,9.0,6.0,0.0
20260226_094437,OvR_LinearSVC,9.0,7.0,1.0
20260226_094437,OvR_LinearSVC,9.0,8.0,0.0
20260226_094437,OvR_LinearSVC,9.0,9.0,3.0
20260226_094437,OvR_LinearSVC,9.0,10.0,0.0
20260226_094437,OvR_LinearSVC,9.0,11.0,0.0
20260226_094437,OvR_LinearSVC,9.0,12.0,0.0
20260226_094437,OvR_LinearSVC,9.0,13.0,0.0
20260226_094437,OvR_LinearSVC,10.0,0.0,0.0
20260226_094437,OvR_LinearSVC,10.0,1.0,0.0
20260226_094437,OvR_LinearSVC,10.0,2.0,0.0
20260226_094437,OvR_LinearSVC,10.0,3.0,0.0
20260226_094437,OvR_LinearSVC,10.0,4.0,0.0
20260226_094437,OvR_LinearSVC,10.0,5.0,0.0
20260226_094437,OvR_LinearSVC,10.0,6.0,0.0
20260226_094437,OvR_LinearSVC,10.0,7.0,0.0
20260226_094437,OvR_LinearSVC,10.0,8.0,4.0
20260226_094437,OvR_LinearSVC,10.0,9.0,0.0
20260226_094437,OvR_LinearSVC,10.0,10.0,1.0
20260226_094437,OvR_LinearSVC,10.0,11.0,0.0
20260226_094437,OvR_LinearSVC,10.0,12.0,0.0
20260226_094437,OvR_LinearSVC,10.0,13.0,0.0
20260226_094437,OvR_LinearSVC,11.0,0.0,0.0
20260226_094437,OvR_LinearSVC,11.0,1.0,0.0
20260226_094437,OvR_LinearSVC,11.0,2.0,0.0
20260226_094437,OvR_LinearSVC,11.0,3.0,0.0
20260226_094437,OvR_LinearSVC,11.0,4.0,1.0
20260226_094437,OvR_LinearSVC,11.0,5.0,0.0
20260226_094437,OvR_LinearSVC,11.0,6.0,0.0
20260226_094437,OvR_LinearSVC,11.0,7.0,1.0
20260226_094437,OvR_LinearSVC,11.0,8.0,1.0
20260226_094437,OvR_LinearSVC,11.0,9.0,0.0
20260226_094437,OvR_LinearSVC,11.0,10.0,0.0
20260226_094437,OvR_LinearSVC,11.0,11.0,1.0
20260226_094437,OvR_LinearSVC,11.0,12.0,0.0
20260226_094437,OvR_LinearSVC,11.0,13.0,0.0
20260226_094437,OvR_LinearSVC,12.0,0.0,0.0
20260226_094437,OvR_LinearSVC,12.0,1.0,0.0
20260226_094437,OvR_LinearSVC,12.0,2.0,0.0
20260226_094437,OvR_LinearSVC,12.0,3.0,0.0
20260226_094437,OvR_LinearSVC,12.0,4.0,0.0
20260226_094437,OvR_LinearSVC,12.0,5.0,0.0
20260226_094437,OvR_LinearSVC,12.0,6.0,0.0
20260226_094437,OvR_LinearSVC,12.0,7.0,0.0
20260226_094437,OvR_LinearSVC,12.0,8.0,1.0
20260226_094437,OvR_LinearSVC,12.0,9.0,0.0
20260226_094437,OvR_LinearSVC,12.0,10.0,0.0
20260226_094437,OvR_LinearSVC,12.0,11.0,0.0
20260226_094437,OvR_LinearSVC,12.0,12.0,0.0
20260226_094437,OvR_LinearSVC,12.0,13.0,0.0
20260226_094437,OvR_LinearSVC,13.0,0.0,0.0
20260226_094437,OvR_LinearSVC,13.0,1.0,0.0
20260226_094437,OvR_LinearSVC,13.0,2.0,0.0
20260226_094437,OvR_LinearSVC,13.0,3.0,0.0
20260226_094437,OvR_LinearSVC,13.0,4.0,0.0
20260226_094437,OvR_LinearSVC,13.0,5.0,1.0
20260226_094437,OvR_LinearSVC,13.0,6.0,0.0
20260226_094437,OvR_LinearSVC,13.0,7.0,0.0
20260226_094437,OvR_LinearSVC,13.0,8.0,0.0
20260226_094437,OvR_LinearSVC,13.0,9.0,0.0
20260226_094437,OvR_LinearSVC,13.0,10.0,0.0
20260226_094437,OvR_LinearSVC,13.0,11.0,0.0
20260226_094437,OvR_LinearSVC,13.0,12.0,0.0
20260226_094437,OvR_LinearSVC,13.0,13.0,0.0
20260226_094437,OvR_LogReg,0.0,0.0,309.0
20260226_094437,OvR_LogReg,0.0,1.0,3.0
20260226_094437,OvR_LogReg,0.0,2.0,0.0
20260226_094437,OvR_LogReg,0.0,3.0,0.0
20260226_094437,OvR_LogReg,0.0,4.0,0.0
20260226_094437,OvR_LogReg,0.0,5.0,13.0
20260226_094437,OvR_LogReg,0.0,6.0,9.0
20260226_094437,OvR_LogReg,0.0,7.0,0.0
20260226_094437,OvR_LogReg,0.0,8.0,0.0
20260226_094437,OvR_LogReg,0.0,9.0,0.0
20260226_094437,OvR_LogReg,0.0,10.0,0.0
20260226_094437,OvR_LogReg,0.0,11.0,0.0
20260226_094437,OvR_LogReg,0.0,12.0,0.0
20260226_094437,OvR_LogReg,0.0,13.0,0.0
20260226_094437,OvR_LogReg,1.0,0.0,0.0
20260226_094437,OvR_LogReg,1.0,1.0,244.0
20260226_094437,OvR_LogReg,1.0,2.0,0.0
20260226_094437,OvR_LogReg,1.0,3.0,0.0
20260226_094437,OvR_LogReg,1.0,4.0,0.0
20260226_094437,OvR_LogReg,1.0,5.0,0.0
20260226_094437,OvR_LogReg,1.0,6.0,0.0
20260226_094437,OvR_LogReg,1.0,7.0,0.0
20260226_094437,OvR_LogReg,1.0,8.0,0.0
20260226_094437,OvR_LogReg,1.0,9.0,0.0
20260226_094437,OvR_LogReg,1.0,10.0,0.0
20260226_094437,OvR_LogReg,1.0,11.0,0.0
20260226_094437,OvR_LogReg,1.0,12.0,0.0
20260226_094437,OvR_LogReg,1.0,13.0,0.0
20260226_094437,OvR_LogReg,2.0,0.0,2.0
20260226_094437,OvR_LogReg,2.0,1.0,0.0
20260226_094437,OvR_LogReg,2.0,2.0,216.0
20260226_094437,OvR_LogReg,2.0,3.0,0.0
20260226_094437,OvR_LogReg,2.0,4.0,0.0
20260226_094437,OvR_LogReg,2.0,5.0,0.0
20260226_094437,OvR_LogReg,2.0,6.0,1.0
20260226_094437,OvR_LogReg,2.0,7.0,0.0
20260226_094437,OvR_LogReg,2.0,8.0,0.0
20260226_094437,OvR_LogReg,2.0,9.0,0.0
20260226_094437,OvR_LogReg,2.0,10.0,0.0
20260226_094437,OvR_LogReg,2.0,11.0,0.0
20260226_094437,OvR_LogReg,2.0,12.0,0.0
20260226_094437,OvR_LogReg,2.0,13.0,0.0
20260226_094437,OvR_LogReg,3.0,0.0,0.0
20260226_094437,OvR_LogReg,3.0,1.0,0.0
20260226_094437,OvR_LogReg,3.0,2.0,0.0
20260226_094437,OvR_LogReg,3.0,3.0,168.0
20260226_094437,OvR_LogReg,3.0,4.0,0.0
20260226_094437,OvR_LogReg,3.0,5.0,0.0
20260226_094437,OvR_LogReg,3.0,6.0,0.0
20260226_094437,OvR_LogReg,3.0,7.0,0.0
20260226_094437,OvR_LogReg,3.0,8.0,0.0
20260226_094437,OvR_LogReg,3.0,9.0,0.0
20260226_094437,OvR_LogReg,3.0,10.0,0.0
20260226_094437,OvR_LogReg,3.0,11.0,0.0
20260226_094437,OvR_LogReg,3.0,12.0,0.0
20260226_094437,OvR_LogReg,3.0,13.0,0.0
20260226_094437,OvR_LogReg,4.0,0.0,127.0
20260226_094437,OvR_LogReg,4.0,1.0,0.0
20260226_094437,OvR_LogReg,4.0,2.0,0.0
20260226_094437,OvR_LogReg,4.0,3.0,0.0
20260226_094437,OvR_LogReg,4.0,4.0,12.0
20260226_094437,OvR_LogReg,4.0,5.0,0.0
20260226_094437,OvR_LogReg,4.0,6.0,0.0
20260226_094437,OvR_LogReg,4.0,7.0,0.0
20260226_094437,OvR_LogReg,4.0,8.0,0.0
20260226_094437,OvR_LogReg,4.0,9.0,0.0
20260226_094437,OvR_LogReg,4.0,10.0,0.0
20260226_094437,OvR_LogReg,4.0,11.0,0.0
20260226_094437,OvR_LogReg,4.0,12.0,0.0
20260226_094437,OvR_LogReg,4.0,13.0,0.0
20260226_094437,OvR_LogReg,5.0,0.0,0.0
20260226_094437,OvR_LogReg,5.0,1.0,0.0
20260226_094437,OvR_LogReg,5.0,2.0,0.0
20260226_094437,OvR_LogReg,5.0,3.0,0.0
20260226_094437,OvR_LogReg,5.0,4.0,0.0
20260226_094437,OvR_LogReg,5.0,5.0,135.0
20260226_094437,OvR_LogReg,5.0,6.0,0.0
20260226_094437,OvR_LogReg,5.0,7.0,0.0
20260226_094437,OvR_LogReg,5.0,8.0,0.0
20260226_094437,OvR_LogReg,5.0,9.0,0.0
20260226_094437,OvR_LogReg,5.0,10.0,0.0
20260226_094437,OvR_LogReg,5.0,11.0,0.0
20260226_094437,OvR_LogReg,5.0,12.0,0.0
20260226_094437,OvR_LogReg,5.0,13.0,0.0
20260226_094437,OvR_LogReg,6.0,0.0,44.0
20260226_094437,OvR_LogReg,6.0,1.0,0.0
20260226_094437,OvR_LogReg,6.0,2.0,0.0
20260226_094437,OvR_LogReg,6.0,3.0,0.0
20260226_094437,OvR_LogReg,6.0,4.0,0.0
20260226_094437,OvR_LogReg,6.0,5.0,3.0
20260226_094437,OvR_LogReg,6.0,6.0,26.0
20260226_094437,OvR_LogReg,6.0,7.0,0.0
20260226_094437,OvR_LogReg,6.0,8.0,0.0
20260226_094437,OvR_LogReg,6.0,9.0,0.0
20260226_094437,OvR_LogReg,6.0,10.0,0.0
20260226_094437,OvR_LogReg,6.0,11.0,0.0
20260226_094437,OvR_LogReg,6.0,12.0,0.0
20260226_094437,OvR_LogReg,6.0,13.0,0.0
20260226_094437,OvR_LogReg,7.0,0.0,0.0
20260226_094437,OvR_LogReg,7.0,1.0,0.0
20260226_094437,OvR_LogReg,7.0,2.0,0.0
20260226_094437,OvR_LogReg,7.0,3.0,0.0
20260226_094437,OvR_LogReg,7.0,4.0,0.0
20260226_094437,OvR_LogReg,7.0,5.0,0.0
20260226_094437,OvR_LogReg,7.0,6.0,0.0
20260226_094437,OvR_LogReg,7.0,7.0,55.0
20260226_094437,OvR_LogReg,7.0,8.0,1.0
20260226_094437,OvR_LogReg,7.0,9.0,0.0
20260226_094437,OvR_LogReg,7.0,10.0,0.0
20260226_094437,OvR_LogReg,7.0,11.0,0.0
20260226_094437,OvR_LogReg,7.0,12.0,0.0
20260226_094437,OvR_LogReg,7.0,13.0,0.0
20260226_094437,OvR_LogReg,8.0,0.0,6.0
20260226_094437,OvR_LogReg,8.0,1.0,0.0
20260226_094437,OvR_LogReg,8.0,2.0,0.0
20260226_094437,OvR_LogReg,8.0,3.0,0.0
20260226_094437,OvR_LogReg,8.0,4.0,0.0
20260226_094437,OvR_LogReg,8.0,5.0,0.0
20260226_094437,OvR_LogReg,8.0,6.0,0.0
20260226_094437,OvR_LogReg,8.0,7.0,0.0
20260226_094437,OvR_LogReg,8.0,8.0,41.0
20260226_094437,OvR_LogReg,8.0,9.0,0.0
20260226_094437,OvR_LogReg,8.0,10.0,5.0
20260226_094437,OvR_LogReg,8.0,11.0,0.0
20260226_094437,OvR_LogReg,8.0,12.0,0.0
20260226_094437,OvR_LogReg,8.0,13.0,0.0
20260226_094437,OvR_LogReg,9.0,0.0,0.0
20260226_094437,OvR_LogReg,9.0,1.0,0.0
20260226_094437,OvR_LogReg,9.0,2.0,0.0
20260226_094437,OvR_LogReg,9.0,3.0,1.0
20260226_094437,OvR_LogReg,9.0,4.0,0.0
20260226_094437,OvR_LogReg,9.0,5.0,0.0
20260226_094437,OvR_LogReg,9.0,6.0,0.0
20260226_094437,OvR_LogReg,9.0,7.0,0.0
20260226_094437,OvR_LogReg,9.0,8.0,1.0
20260226_094437,OvR_LogReg,9.0,9.0,2.0
20260226_094437,OvR_LogReg,9.0,10.0,0.0
20260226_094437,OvR_LogReg,9.0,11.0,0.0
20260226_094437,OvR_LogReg,9.0,12.0,0.0
20260226_094437,OvR_LogReg,9.0,13.0,0.0
20260226_094437,OvR_LogReg,10.0,0.0,0.0
20260226_094437,OvR_LogReg,10.0,1.0,0.0
20260226_094437,OvR_LogReg,10.0,2.0,0.0
20260226_094437,OvR_LogReg,10.0,3.0,0.0
20260226_094437,OvR_LogReg,10.0,4.0,0.0
20260226_094437,OvR_LogReg,10.0,5.0,0.0
20260226_094437,OvR_LogReg,10.0,6.0,0.0
20260226_094437,OvR_LogReg,10.0,7.0,0.0
20260226_094437,OvR_LogReg,10.0,8.0,0.0
20260226_094437,OvR_LogReg,10.0,9.0,0.0
20260226_094437,OvR_LogReg,10.0,10.0,5.0
20260226_094437,OvR_LogReg,10.0,11.0,0.0
20260226_094437,OvR_LogReg,10.0,12.0,0.0
20260226_094437,OvR_LogReg,10.0,13.0,0.0
20260226_094437,OvR_LogReg,11.0,0.0,2.0
20260226_094437,OvR_LogReg,11.0,1.0,0.0
20260226_094437,OvR_LogReg,11.0,2.0,0.0
20260226_094437,OvR_LogReg,11.0,3.0,0.0
20260226_094437,OvR_LogReg,11.0,4.0,0.0
20260226_094437,OvR_LogReg,11.0,5.0,0.0
20260226_094437,OvR_LogReg,11.0,6.0,0.0
20260226_094437,OvR_LogReg,11.0,7.0,0.0
20260226_094437,OvR_LogReg,11.0,8.0,1.0
20260226_094437,OvR_LogReg,11.0,9.0,0.0
20260226_094437,OvR_LogReg,11.0,10.0,0.0
20260226_094437,OvR_LogReg,11.0,11.0,1.0
20260226_094437,OvR_LogReg,11.0,12.0,0.0
20260226_094437,OvR_LogReg,11.0,13.0,0.0
20260226_094437,OvR_LogReg,12.0,0.0,0.0
20260226_094437,OvR_LogReg,12.0,1.0,0.0
20260226_094437,OvR_LogReg,12.0,2.0,0.0
20260226_094437,OvR_LogReg,12.0,3.0,0.0
20260226_094437,OvR_LogReg,12.0,4.0,0.0
20260226_094437,OvR_LogReg,12.0,5.0,0.0
20260226_094437,OvR_LogReg,12.0,6.0,0.0
20260226_094437,OvR_LogReg,12.0,7.0,0.0
20260226_094437,OvR_LogReg,12.0,8.0,1.0
20260226_094437,OvR_LogReg,12.0,9.0,0.0
20260226_094437,OvR_LogReg,12.0,10.0,0.0
20260226_094437,OvR_LogReg,12.0,11.0,0.0
20260226_094437,OvR_LogReg,12.0,12.0,0.0
20260226_094437,OvR_LogReg,12.0,13.0,0.0
20260226_094437,OvR_LogReg,13.0,0.0,1.0
20260226_094437,OvR_LogReg,13.0,1.0,0.0
20260226_094437,OvR_LogReg,13.0,2.0,0.0
20260226_094437,OvR_LogReg,13.0,3.0,0.0
20260226_094437,OvR_LogReg,13.0,4.0,0.0
20260226_094437,OvR_LogReg,13.0,5.0,0.0
20260226_094437,OvR_LogReg,13.0,6.0,0.0
20260226_094437,OvR_LogReg,13.0,7.0,0.0
20260226_094437,OvR_LogReg,13.0,8.0,0.0
20260226_094437,OvR_LogReg,13.0,9.0,0.0
20260226_094437,OvR_LogReg,13.0,10.0,0.0
20260226_094437,OvR_LogReg,13.0,11.0,0.0
20260226_094437,OvR_LogReg,13.0,12.0,0.0
20260226_094437,OvR_LogReg,13.0,13.0,0.0
